drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2026-03-01T02:59:40Z,61,47 9 53 69 38 70 23 50 6 76 40 17 29 11 21 5 28 15 16 62,heads,minor,2
2026-03-01T03:02:20Z,62,28 38 2 23 60 25 69 55 53 54 65 68 34 57 78 29 71 59 49 70,tails,regular,1
2026-03-01T03:05:00Z,63,79 3 59 5 38 64 42 71 11 34 57 66 41 27 50 2 23 76 63 37,tails,major,4
2026-03-01T03:07:40Z,64,51 29 4 30 58 70 9 63 45 67 17 6 22 66 5 24 44 11 20 41,heads,minor,1
2026-03-01T03:10:20Z,65,47 68 32 50 56 40 27 69 15 67 14 31 49 64 13 78 10 54 46 23,tails,minor,1
2026-03-01T03:13:00Z,66,38 66 32 54 37 2 64 45 34 75 19 61 24 30 40 47 56 41 28 3,heads,regular,3
2026-03-01T03:15:40Z,67,11 40 54 48 29 10 31 69 43 73 8 42 19 51 23 41 22 61 76 75,tails,minor,3
2026-03-01T03:18:20Z,68,26 68 30 37 25 80 2 7 3 4 6 18 64 55 52 28 33 78 31 21,heads,regular,2
2026-03-01T03:21:00Z,69,67 70 21 50 17 44 11 35 47 61 28 7 63 15 14 59 72 19 30 73,evens,regular,2
2026-03-01T03:23:40Z,70,63 16 14 55 39 25 75 32 21 43 67 15 41 34 79 66 23 18 49 35,heads,regular,2
2026-03-01T03:26:20Z,71,70 24 9 66 43 16 69 20 49 40 27 62 39 55 7 42 22 75 50 21,evens,major,2
2026-03-01T03:29:00Z,72,50 33 63 56 73 37 19 41 7 55 48 22 76 17 3 72 68 52 21 36,tails,regular,2
2026-03-01T03:31:40Z,73,24 45 44 5 7 13 50 25 58 35 69 79 56 43 17 55 40 31 41 76,tails,regular,1
2026-03-01T03:34:20Z,74,34 3 51 72 59 70 4 2 62 50 5 78 69 25 66 7 9 32 63 79,tails,regular,2
2026-03-01T03:37:00Z,75,20 47 44 43 24 30 14 61 80 54 31 37 62 65 39 60 25 49 9 53,tails,minor,1
2026-03-01T03:39:40Z,76,24 45 62 79 40 57 69 80 54 76 77 72 2 28 26 61 13 11 29 10,tails,regular,5
2026-03-01T03:42:20Z,77,32 67 80 59 63 50 48 68 60 41 61 34 62 51 7 73 74 64 38 76,tails,minor,3
2026-03-01T03:45:00Z,78,48 9 6 29 1 20 43 5 34 49 10 64 70 27 18 39 23 74 3 40,heads,regular,3
2026-03-01T03:47:40Z,79,77 20 42 75 39 58 40 2 68 5 31 80 4 57 37 18 7 65 27 41,heads,minor,1
2026-03-01T03:50:20Z,80,43 44 64 11 41 40 25 2 72 52 59 47 34 33 37 55 20 27 7 22,heads,regular,2
2026-03-01T03:53:00Z,81,13 28 36 16 18 31 25 24 26 67 15 63 41 76 65 29 59 2 69 35,heads,regular,2
2026-03-01T03:55:40Z,82,71 77 11 21 24 59 72 29 43 56 52 23 15 51 20 57 47 13 73 61,tails,regular,2
2026-03-01T03:58:20Z,83,10 62 8 12 26 25 55 54 43 39 21 77 24 72 44 68 56 4 9 13,heads,major,1
2026-03-01T04:01:00Z,84,21 80 14 4 30 65 77 22 20 67 40 35 60 53 79 37 44 27 48 75,evens,minor,2
2026-03-01T04:03:40Z,85,2 34 46 54 43 15 26 29 60 57 24 49 30 14 31 74 12 56 80 10,heads,major,1
2026-03-01T04:06:20Z,86,24 64 78 68 60 54 74 50 39 72 27 77 14 15 4 41 18 11 66 32,tails,regular,1
2026-03-01T04:09:00Z,87,37 69 31 59 77 38 23 48 76 57 12 71 67 65 22 11 62 46 42 1,tails,major,1
2026-03-01T04:11:40Z,88,52 41 68 59 80 7 5 69 48 72 16 22 42 40 15 70 74 3 13 73,tails,major,1
2026-03-01T04:14:20Z,89,44 19 34 63 65 80 69 46 22 5 41 64 52 39 4 29 31 71 30 60,tails,minor,2
2026-03-01T04:17:00Z,90,69 30 52 3 7 32 22 60 33 62 26 43 4 79 16 2 55 57 40 12,heads,major,3
2026-03-01T04:19:40Z,91,49 37 74 64 38 75 14 45 59 73 24 12 56 53 69 46 51 15 13 80,tails,regular,1
2026-03-01T04:22:20Z,92,59 8 50 72 36 35 37 57 4 66 5 6 52 32 45 76 79 7 39 49,evens,minor,2
2026-03-01T04:25:00Z,93,42 73 6 48 5 14 9 67 74 63 80 45 68 12 1 41 28 79 65 29,tails,regular,2
2026-03-01T04:27:40Z,94,73 40 80 50 39 55 54 24 28 48 31 14 68 42 44 21 62 71 56 57,tails,regular,2
2026-03-01T04:30:20Z,95,54 13 38 62 67 29 61 16 45 34 3 14 8 24 47 69 72 22 68 37,heads,regular,1
2026-03-01T04:33:00Z,96,77 15 79 34 46 65 60 6 76 24 43 47 57 14 17 4 1 54 5 58,tails,regular,5
2026-03-01T04:35:40Z,97,17 42 7 22 67 8 62 16 80 5 9 58 30 29 54 39 33 68 57 43,heads,major,1
2026-03-01T04:38:20Z,98,39 27 61 20 46 70 15 47 31 35 3 33 10 68 8 44 77 6 76 16,heads,regular,1
2026-03-01T04:41:00Z,99,69 52 63 45 76 47 16 41 67 15 18 38 64 8 34 32 24 37 58 17,evens,regular,3
2026-03-01T04:43:40Z,100,57 1 35 37 68 31 54 76 30 29 40 8 6 39 15 48 16 75 7 73,heads,minor,3
2026-03-01T04:46:20Z,101,67 37 22 50 57 35 48 64 60 70 18 74 80 45 25 30 10 78 66 13,tails,minor,1
2026-03-01T04:49:00Z,102,14 74 13 19 47 38 68 31 41 7 67 4 24 57 1 77 76 36 54 16,heads,major,2
2026-03-01T04:51:40Z,103,52 30 58 8 39 21 18 77 20 42 43 69 67 16 35 32 49 27 12 3,heads,minor,1
2026-03-01T04:54:20Z,104,55 40 60 77 64 41 65 13 56 78 74 68 79 76 16 44 21 57 46 67,tails,regular,1
2026-03-01T04:57:00Z,105,13 46 43 75 32 67 42 58 40 17 37 24 61 27 16 68 22 25 10 80,heads,regular,2
2026-03-01T04:59:40Z,106,56 40 69 67 32 55 60 12 41 36 16 80 3 54 68 76 22 46 47 59,tails,regular,1
2026-03-01T05:02:20Z,107,14 55 48 79 10 45 15 35 64 33 54 38 53 20 41 29 50 69 67 40,tails,regular,3
2026-03-01T05:05:00Z,108,55 58 75 1 73 31 35 19 59 8 74 30 76 57 18 17 22 53 45 42,tails,major,4
2026-03-01T05:07:40Z,109,26 72 41 48 20 1 3 8 53 71 25 46 61 4 2 75 14 27 23 65,heads,minor,2
2026-03-01T05:10:20Z,110,26 39 16 13 73 9 54 77 48 37 71 5 52 53 50 51 59 10 36 40,evens,regular,2
2026-03-01T05:13:00Z,111,10 48 51 28 58 42 1 23 68 21 20 64 63 16 41 22 25 57 40 44,evens,minor,2
2026-03-01T05:15:40Z,112,8 19 58 5 79 32 30 55 40 69 7 57 77 23 36 3 28 35 17 46,heads,minor,2
2026-03-01T05:18:20Z,113,20 74 70 61 23 26 53 4 5 18 67 64 58 3 77 13 2 45 62 48,tails,minor,1
2026-03-01T05:21:00Z,114,77 23 11 70 22 60 13 55 19 39 30 46 8 57 32 63 26 20 66 2,heads,minor,3
2026-03-01T05:23:40Z,115,35 73 53 39 13 45 8 1 21 24 26 56 63 50 67 74 18 71 54 58,tails,regular,2
2026-03-01T05:26:20Z,116,17 66 31 20 14 2 44 65 43 45 13 69 9 10 16 58 28 29 59 68,heads,minor,1
2026-03-01T05:29:00Z,117,11 47 41 14 29 57 37 66 46 59 62 48 39 26 52 30 12 28 56 75,tails,minor,1
2026-03-01T05:31:40Z,118,59 15 40 2 74 14 11 1 64 50 8 66 77 38 3 26 44 24 75 70,heads,regular,3
2026-03-01T05:34:20Z,119,7 44 29 27 12 34 62 31 52 8 5 19 16 80 13 75 59 28 36 46,heads,major,2
2026-03-01T05:37:00Z,120,7 6 3 9 30 64 34 68 73 31 70 41 56 23 69 47 72 62 54 24,tails,regular,2
2026-03-01T05:39:40Z,121,6 53 28 20 14 1 12 5 3 60 43 77 19 17 54 2 56 23 65 51,heads,regular,1
2026-03-01T05:42:20Z,122,5 52 79 56 54 21 14 76 63 3 53 75 2 34 74 28 35 40 18 55,evens,regular,1
2026-03-01T05:45:00Z,123,79 7 78 13 40 60 12 71 52 73 37 6 49 27 48 11 77 25 1 15,heads,minor,2
2026-03-01T05:47:40Z,124,26 2 9 54 42 70 49 58 44 6 22 7 29 38 60 76 75 61 35 53,tails,regular,3
2026-03-01T05:50:20Z,125,71 10 44 7 23 1 16 45 22 15 42 13 36 33 29 9 63 79 70 43,heads,regular,1
2026-03-01T05:53:00Z,126,66 14 60 44 69 54 6 11 20 43 23 72 34 52 4 16 22 38 48 25,heads,minor,10
2026-03-01T05:55:40Z,127,18 8 61 15 4 46 72 60 62 76 64 68 56 74 57 78 31 29 63 21,tails,regular,1
2026-03-01T05:58:20Z,128,6 63 39 38 3 75 16 45 14 47 17 66 73 52 36 23 35 13 72 54,heads,minor,3
2026-03-01T06:01:00Z,129,64 79 72 66 68 74 33 6 11 37 1 53 77 10 42 55 44 38 52 23,tails,regular,1
2026-03-01T06:03:40Z,130,37 65 56 74 10 54 70 41 79 5 20 34 80 64 30 45 7 16 47 49,tails,regular,1
2026-03-01T06:06:20Z,131,2 23 10 70 15 80 44 71 36 42 8 46 61 57 34 3 40 77 41 43,tails,regular,2
2026-03-01T06:09:00Z,132,11 30 64 20 2 47 9 29 32 57 42 44 77 14 5 26 7 22 76 48,heads,major,3
2026-03-01T06:11:40Z,133,53 6 8 17 47 33 9 67 80 34 79 22 43 41 28 70 64 31 12 49,evens,minor,1
2026-03-01T06:14:20Z,134,14 57 28 60 4 24 36 30 6 75 12 35 26 7 74 13 59 39 41 9,heads,regular,1
2026-03-01T06:17:00Z,135,28 64 69 40 9 4 6 11 60 59 22 43 63 57 53 79 75 47 13 80,tails,regular,2
2026-03-01T06:19:40Z,136,40 72 4 61 65 56 17 79 42 28 44 9 25 45 35 41 67 10 50 71,tails,regular,1
2026-03-01T06:22:20Z,137,32 65 36 60 18 11 46 74 58 55 28 79 17 51 67 63 77 64 9 31,tails,regular,2
2026-03-01T06:25:00Z,138,61 38 39 47 26 64 24 65 36 55 80 25 69 62 52 6 31 75 9 78,tails,regular,1
2026-03-01T06:27:40Z,139,17 22 1 20 32 38 65 60 19 8 63 12 69 76 34 53 74 33 24 51,heads,regular,2
2026-03-01T06:30:20Z,140,68 26 17 37 65 16 62 4 20 72 73 32 35 8 75 41 27 12 45 80,heads,regular,1
2026-03-01T06:33:00Z,141,14 61 24 78 41 69 65 79 20 67 1 68 48 74 27 59 37 44 58 55,tails,regular,3
2026-03-01T06:35:40Z,142,44 62 22 30 28 67 26 13 39 8 64 24 7 70 63 78 60 66 10 12,heads,minor,1
2026-03-01T06:38:20Z,143,13 72 39 69 58 46 5 37 16 63 74 9 66 17 33 47 10 14 52 54,evens,regular,3
2026-03-01T06:41:00Z,144,58 66 59 75 15 73 68 77 42 53 55 61 37 45 49 80 41 28 8 79,tails,regular,3
2026-03-01T06:43:40Z,145,5 23 29 30 11 10 35 38 43 37 74 6 9 68 59 61 54 67 56 12,heads,minor,5
2026-03-01T06:46:20Z,146,28 9 36 12 4 46 52 56 15 14 57 62 75 50 38 34 23 7 8 77,heads,minor,2
2026-03-01T06:49:00Z,147,73 12 60 50 49 40 5 77 44 41 67 57 23 17 58 8 22 80 16 38,tails,regular,1
2026-03-01T06:51:40Z,148,40 23 38 63 2 56 32 33 49 12 5 52 15 42 41 57 3 80 34 46,heads,regular,1
2026-03-01T06:54:20Z,149,7 16 37 8 26 23 38 48 70 67 2 4 76 80 19 15 35 11 41 54,heads,regular,1
2026-03-01T06:57:00Z,150,1 77 28 24 59 40 68 62 12 44 33 27 4 8 31 22 6 30 56 43,heads,regular,3
2026-03-01T06:59:40Z,151,79 9 29 31 76 39 70 28 14 13 45 34 57 72 8 44 25 10 50 36,heads,minor,4
2026-03-01T07:02:20Z,152,24 38 3 64 60 6 69 9 65 11 41 61 29 10 8 53 57 26 4 63,heads,major,2
2026-03-01T07:05:00Z,153,47 42 51 74 55 3 65 12 25 5 46 75 37 21 52 56 59 35 44 13,tails,regular,2
2026-03-01T07:07:40Z,154,41 27 21 58 60 61 20 16 62 9 78 48 17 68 8 80 63 72 44 13,tails,regular,1
2026-03-01T07:10:20Z,155,61 35 14 9 49 16 39 77 56 25 36 37 5 29 17 65 68 41 80 30,heads,regular,1
2026-03-01T07:13:00Z,156,37 61 3 31 4 30 45 72 13 79 46 62 64 51 73 22 11 67 71 29,tails,minor,2
2026-03-01T07:15:40Z,157,44 54 60 72 79 49 58 70 14 13 63 66 33 75 20 19 4 68 32 40,tails,regular,2
2026-03-01T07:18:20Z,158,63 77 72 16 27 22 12 54 29 76 30 42 55 25 5 31 65 23 19 38,heads,minor,2
2026-03-01T07:21:00Z,159,17 16 80 43 18 38 35 51 47 39 5 12 68 42 11 64 59 56 74 2,evens,regular,2
2026-03-01T07:23:40Z,160,69 18 1 28 17 71 70 15 40 78 79 55 72 4 57 52 46 49 47 35,tails,regular,1
2026-03-01T07:26:20Z,161,77 19 65 17 5 28 47 22 42 72 51 3 10 43 31 80 79 33 76 69,tails,major,1
2026-03-01T07:29:00Z,162,80 8 67 35 16 62 7 45 39 70 32 22 64 66 13 26 6 52 25 24,heads,regular,1
2026-03-01T07:31:40Z,163,70 72 55 71 7 21 46 35 25 28 80 15 44 49 62 17 77 11 24 74,tails,regular,1
2026-03-01T07:34:20Z,164,74 51 14 10 45 47 40 9 80 8 30 7 43 53 72 19 38 21 16 42,heads,regular,1
2026-03-01T07:37:00Z,165,10 53 51 60 69 37 75 11 56 74 18 32 8 29 47 3 33 5 9 61,heads,regular,1
2026-03-01T07:39:40Z,166,36 47 21 13 29 24 54 32 16 11 23 58 55 53 35 33 42 17 48 40,heads,regular,2
2026-03-01T07:42:20Z,167,17 54 19 49 67 25 16 60 48 43 46 41 24 7 10 40 74 65 9 45,tails,regular,1
2026-03-01T07:45:00Z,168,65 60 5 76 56 33 14 75 41 57 18 63 49 53 67 17 44 72 73 47,tails,regular,1
2026-03-01T07:47:40Z,169,64 10 73 74 41 58 77 36 67 30 25 61 6 23 50 65 15 19 32 70,tails,regular,2
2026-03-01T07:50:20Z,170,49 61 47 52 70 13 48 78 21 42 24 7 69 29 18 75 37 53 39 36,tails,minor,2
2026-03-01T07:53:00Z,171,10 65 35 52 28 72 63 54 64 26 69 25 67 31 41 47 14 37 62 11,tails,regular,1
2026-03-01T07:55:40Z,172,7 41 18 73 31 57 39 70 69 52 44 66 11 56 12 74 58 17 59 78,tails,major,5
2026-03-01T07:58:20Z,173,56 15 59 44 53 22 17 36 80 19 5 55 62 78 4 40 70 32 27 58,evens,minor,1
2026-03-01T08:01:00Z,174,77 42 8 32 39 73 26 63 67 41 78 69 34 75 66 33 50 36 76 71,tails,regular,1
2026-03-01T08:03:40Z,175,27 72 12 18 4 28 23 37 32 1 46 24 61 57 35 66 49 68 40 15,heads,regular,1
2026-03-01T08:06:20Z,176,40 60 30 11 50 34 26 36 29 4 79 72 17 77 47 31 38 74 73 64,heads,minor,1
2026-03-01T08:09:00Z,177,74 61 80 11 58 77 28 21 78 27 57 4 43 29 76 54 51 26 79 1,tails,major,2
2026-03-01T08:11:40Z,178,22 31 50 39 20 33 29 17 44 42 36 51 78 55 48 70 43 2 18 21,heads,regular,2
2026-03-01T08:14:20Z,179,72 8 18 64 75 78 53 32 29 74 28 34 76 71 46 55 17 27 70 19,tails,regular,1
2026-03-01T08:17:00Z,180,74 44 78 5 77 54 49 53 56 14 15 27 32 75 40 17 60 4 58 19,tails,major,4
2026-03-01T08:19:40Z,181,80 79 1 76 38 9 77 60 66 43 2 51 13 49 28 37 23 62 10 44,tails,major,4
2026-03-01T08:22:20Z,182,65 66 49 23 18 62 9 39 43 25 36 37 69 8 10 72 28 64 68 34,heads,regular,2
2026-03-01T08:25:00Z,183,53 12 18 71 39 78 17 9 20 80 50 14 40 75 31 60 62 69 29 65,evens,minor,1
2026-03-01T08:27:40Z,184,69 65 49 45 33 74 2 6 67 42 7 13 29 79 54 23 46 71 32 34,tails,regular,2
2026-03-01T08:30:20Z,185,66 29 71 54 17 36 56 67 15 6 12 61 73 68 48 50 4 34 49 59,tails,regular,2
2026-03-01T08:33:00Z,186,51 4 25 29 53 41 39 6 13 44 19 24 36 37 72 63 59 47 26 27,heads,regular,1
2026-03-01T08:35:40Z,187,78 37 73 17 42 38 62 12 28 30 27 48 74 45 56 3 70 39 68 80,tails,regular,10
2026-03-01T08:38:20Z,188,29 69 57 7 56 39 10 63 14 44 78 40 20 70 35 80 13 66 11 34,heads,minor,1
2026-03-01T08:41:00Z,189,26 24 50 37 23 32 65 41 54 49 19 69 3 35 14 60 22 18 61 55,heads,regular,3
2026-03-01T08:43:40Z,190,47 51 10 17 55 45 34 44 39 76 2 25 19 78 69 33 40 9 36 54,heads,regular,1
2026-03-01T08:46:20Z,191,49 44 39 46 79 73 3 35 42 80 32 66 75 12 6 60 68 51 27 71,tails,minor,3
2026-03-01T08:49:00Z,192,43 76 29 74 48 10 25 4 16 58 34 21 9 45 26 51 68 72 53 57,tails,regular,2
2026-03-01T08:51:40Z,193,16 3 54 5 72 19 45 29 49 58 46 63 53 50 18 7 44 79 71 1,tails,regular,5
2026-03-01T08:54:20Z,194,20 21 9 58 79 61 40 4 33 50 6 55 71 42 39 30 64 27 66 14,heads,regular,1
2026-03-01T08:57:00Z,195,65 36 46 41 71 76 28 17 6 31 78 50 61 47 10 79 64 25 9 59,tails,regular,1
2026-03-01T08:59:40Z,196,39 25 49 21 44 41 61 13 20 56 8 64 3 9 79 45 76 73 31 46,tails,regular,2
2026-03-01T09:02:20Z,197,33 8 52 5 36 53 26 7 1 74 43 80 28 22 23 63 60 14 17 19,heads,minor,1
2026-03-01T09:05:00Z,198,74 23 75 70 20 76 31 5 61 34 60 27 54 36 56 57 28 64 79 21,tails,regular,1
2026-03-01T09:07:40Z,199,67 41 74 40 45 62 26 54 6 73 12 49 8 53 10 29 77 24 33 34,evens,regular,2
2026-03-01T09:10:20Z,200,57 70 46 47 29 51 30 2 25 14 13 43 32 69 19 76 42 6 40 71,evens,regular,5
2026-03-01T09:13:00Z,201,28 6 23 61 73 36 22 39 8 68 64 59 33 78 32 76 70 51 5 43,evens,regular,2
2026-03-01T09:15:40Z,202,3 78 62 63 55 58 80 34 64 70 68 48 28 79 1 14 25 42 21 6,tails,regular,1
2026-03-01T09:18:20Z,203,17 25 20 69 74 42 70 18 63 32 73 75 37 35 30 64 36 72 34 54,evens,minor,2
2026-03-01T09:21:00Z,204,60 61 6 8 3 58 13 73 41 30 36 7 5 17 28 49 65 34 45 32,heads,regular,1
2026-03-01T09:23:40Z,205,75 48 61 36 45 76 8 69 9 25 42 14 11 49 72 60 46 32 55 26,tails,regular,3
2026-03-01T09:26:20Z,206,24 31 11 62 9 49 40 34 21 19 2 70 61 48 8 22 37 43 32 54,heads,regular,1
2026-03-01T09:29:00Z,207,77 4 33 25 47 66 1 56 5 70 64 80 11 40 68 60 32 13 3 20,heads,regular,2
