drawingDate,externalId,numbers,headsTails,jackpotLevel,bonusFactor
2024-02-01T00:45:00Z,740,18 61 40 65 27 19 45 69 29 7 49 34 24 64 22 37 78 35 41 4,heads,regular,1
2024-02-01T00:48:00Z,741,31 3 26 40 73 62 5 58 29 6 57 35 66 74 79 12 38 22 61 20,heads,regular,1
2024-02-01T00:51:00Z,742,17 18 44 33 76 52 54 15 8 1 53 39 34 77 21 36 49 69 37 70,heads,regular,2
2024-02-01T00:54:00Z,743,42 79 56 43 24 8 10 77 45 33 69 65 58 57 16 31 2 28 52 73,tails,minor,2
2024-02-01T00:57:00Z,744,10 30 3 11 14 21 33 23 32 53 4 66 57 54 27 73 78 13 41 9,heads,regular,2
2024-02-01T01:00:00Z,746,14 3 72 29 28 15 47 71 56 38 77 1 31 7 57 4 5 35 8 13,heads,regular,1
2024-02-01T01:03:00Z,747,14 66 37 28 33 41 45 5 4 34 1 10 51 69 50 30 62 38 79 44,heads,regular,1
2024-02-01T01:06:00Z,748,44 71 52 48 46 20 29 3 45 6 36 33 65 13 70 54 37 76 43 64,tails,regular,1
2024-02-01T01:09:00Z,749,10 32 39 75 59 11 79 49 74 16 38 48 25 26 78 66 42 15 23 36,heads,regular,3
2024-02-01T01:12:00Z,750,28 52 29 51 47 23 45 1 55 40 27 32 59 42 60 73 39 26 44 8,evens,minor,2
2024-02-01T01:15:00Z,751,57 26 3 79 48 10 67 61 50 70 64 49 65 6 73 5 45 28 12 41,tails,regular,3
2024-02-01T01:18:00Z,752,70 55 16 4 56 60 14 39 32 28 74 69 54 40 51 34 31 44 36 59,evens,regular,1
2024-02-01T01:21:00Z,753,59 11 43 44 71 13 8 28 1 18 40 34 55 47 52 69 29 42 48 2,evens,regular,2
2024-02-01T01:24:00Z,755,28 12 75 31 69 16 7 2 14 63 54 59 24 46 1 70 30 17 52 78,heads,minor,3
2024-02-01T01:27:00Z,756,25 15 40 61 64 17 20 63 72 31 16 30 3 35 23 4 5 79 47 37,heads,regular,2
2024-02-01T01:30:00Z,757,7 40 30 46 78 2 64 6 69 53 77 19 17 1 48 59 49 37 21 47,evens,regular,3
2024-02-01T01:33:00Z,758,24 4 48 28 9 30 52 59 19 75 44 46 38 39 69 64 77 21 65 63,tails,minor,1
2024-02-01T01:36:00Z,759,28 50 3 56 5 4 37 2 70 1 69 29 21 67 53 45 51 6 42 13,heads,regular,2
2024-02-01T01:39:00Z,760,53 16 49 56 13 77 1 6 45 54 74 46 30 20 59 31 44 37 60 4,tails,regular,2
2024-02-01T01:42:00Z,761,65 8 15 48 51 33 22 73 49 40 18 79 19 42 38 50 23 44 9 47,evens,regular,1
2024-02-01T01:45:00Z,762,8 48 4 65 60 20 29 61 10 51 24 64 44 78 66 5 57 19 80 2,tails,regular,2
2024-02-01T01:48:00Z,764,39 33 14 48 22 79 30 23 67 3 38 43 73 34 2 16 47 5 68 15,heads,regular,5
2024-02-01T01:51:00Z,765,19 34 20 60 26 13 67 43 59 15 18 33 14 23 62 46 6 16 8 44,heads,regular,1
2024-02-01T01:54:00Z,766,43 52 65 64 55 12 69 50 7 72 1 57 24 35 40 17 23 54 19 46,tails,minor,10
2024-02-01T01:57:00Z,767,36 30 64 62 1 54 61 23 67 49 73 21 41 45 32 79 28 47 53 7,tails,regular,1
2024-02-01T02:00:00Z,768,67 60 80 69 27 12 24 9 19 57 10 77 54 63 72 51 70 78 26 30,tails,minor,3
2024-02-01T02:03:00Z,769,26 8 25 72 73 42 36 14 27 31 10 59 17 62 9 61 7 48 21 37,heads,minor,2
2024-02-01T02:06:00Z,770,9 48 61 50 18 47 21 30 43 44 25 71 63 51 74 58 36 59 49 35,tails,minor,1
2024-02-01T02:09:00Z,771,31 48 51 28 66 23 42 16 43 25 72 7 41 27 56 46 58 38 74 8,tails,regular,1
2024-02-01T02:12:00Z,773,15 76 14 42 74 64 77 30 25 75 26 52 6 63 50 2 16 35 70 9,evens,regular,3
2024-02-01T02:15:00Z,774,34 6 27 40 26 53 38 36 49 51 32 73 14 5 78 41 45 61 29 58,heads,regular,3
2024-02-01T02:18:00Z,775,13 53 52 21 57 46 60 12 9 17 16 22 10 2 76 14 49 65 24 34,heads,regular,2
2024-02-01T02:21:00Z,776,6 40 52 46 75 20 43 62 25 66 16 11 55 31 35 22 21 80 10 54,heads,regular,3
2024-02-01T02:24:00Z,777,66 2 45 4 65 77 24 3 13 73 57 18 60 62 27 72 23 22 67 79,tails,regular,3
2024-02-01T02:27:00Z,778,61 6 28 10 41 14 26 33 74 64 73 23 51 5 13 16 70 22 9 57,heads,regular,2
2024-02-01T02:30:00Z,779,31 58 47 79 16 51 18 33 56 35 80 8 7 68 1 15 54 21 12 20,heads,regular,1
2024-02-01T02:33:00Z,780,44 22 19 31 68 80 6 32 71 75 36 41 56 53 49 12 16 40 33 24,heads,minor,1
2024-02-01T02:36:00Z,782,13 62 1 77 17 60 27 78 46 66 11 4 3 25 64 76 20 36 74 57,evens,regular,2
2024-02-01T02:39:00Z,783,31 21 76 1 5 46 22 62 2 56 60 11 52 77 39 13 45 78 80 44,tails,regular,3
2024-02-01T02:42:00Z,784,34 62 29 20 77 21 70 66 37 28 64 36 25 53 50 7 67 8 11 59,heads,regular,3
2024-02-01T02:45:00Z,785,71 63 66 35 15 78 48 16 7 22 10 32 46 6 80 34 44 55 72 20,evens,regular,1
2024-02-01T02:48:00Z,786,36 14 4 70 40 12 57 62 27 58 41 1 60 37 66 71 54 10 11 44,evens,regular,2
2024-02-01T02:51:00Z,787,66 60 9 24 64 11 67 51 57 37 77 21 68 56 62 50 32 2 54 36,tails,regular,3
2024-02-01T02:54:00Z,788,67 30 53 57 1 18 38 5 22 29 68 24 51 78 76 64 6 63 52 20,evens,regular,2
2024-02-01T02:57:00Z,789,28 16 58 44 34 39 54 64 17 13 50 5 53 20 69 38 67 57 27 51,evens,regular,3
2024-02-01T03:00:00Z,791,3 55 21 49 32 62 24 59 23 77 58 65 69 20 13 76 1 17 50 79,tails,minor,1
2024-02-01T03:03:00Z,792,16 32 73 3 63 10 59 24 66 40 37 42 41 77 74 53 30 64 14 31,evens,regular,2
2024-02-01T03:06:00Z,793,59 33 58 43 73 74 47 55 29 31 14 13 50 57 16 35 53 40 80 6,tails,regular,1
2024-02-01T03:09:00Z,794,38 53 17 56 9 41 26 23 63 44 68 55 11 43 31 18 29 73 40 27,heads,regular,1
2024-02-01T03:12:00Z,795,34 11 48 50 75 63 62 66 39 70 73 38 17 53 45 10 3 61 25 37,tails,regular,2
2024-02-01T03:15:00Z,796,36 42 64 63 39 41 52 1 17 34 66 45 71 7 32 49 54 61 73 75,tails,regular,1
2024-02-01T03:18:00Z,797,62 2 45 65 35 23 14 30 41 51 11 54 46 39 74 80 19 60 67 66,tails,regular,1
2024-02-01T03:21:00Z,798,58 18 43 53 52 19 2 24 13 1 51 20 34 60 61 17 63 76 40 4,heads,minor,1
2024-02-01T03:24:00Z,800,40 55 61 22 70 52 50 78 33 3 68 24 75 5 58 7 64 66 31 53,tails,regular,5
2024-02-01T03:27:00Z,801,42 18 17 6 70 41 14 74 65 39 62 40 20 63 69 48 26 68 35 7,evens,regular,3
2024-02-01T03:30:00Z,802,10 11 14 68 70 31 61 33 34 25 20 56 71 66 6 50 53 30 59 8,heads,regular,2
2024-02-01T03:33:00Z,803,29 73 20 52 16 40 72 25 12 42 2 6 36 59 63 5 28 62 37 64,heads,major,1
2024-02-01T03:36:00Z,804,37 7 73 2 54 67 47 51 43 17 66 25 40 76 20 56 33 57 68 75,tails,major,1
2024-02-01T03:39:00Z,805,58 75 3 4 64 25 68 1 32 15 24 65 39 8 53 23 60 61 56 70,evens,regular,3
2024-02-01T03:42:00Z,806,5 8 58 64 29 78 18 44 24 50 31 75 48 62 15 7 38 13 19 34,heads,regular,3
2024-02-01T03:45:00Z,807,48 18 62 61 41 16 67 44 78 8 9 27 25 12 22 14 80 52 76 19,evens,regular,3
2024-02-01T03:48:00Z,809,63 47 10 69 70 32 41 27 44 16 71 74 61 26 36 21 80 3 48 62,tails,regular,1
2024-02-01T03:51:00Z,810,7 57 71 72 28 80 22 9 76 63 78 1 56 46 70 50 64 18 16 39,tails,regular,1
2024-02-01T03:54:00Z,811,26 23 75 49 24 17 7 22 36 79 25 63 29 30 53 77 65 6 16 57,heads,regular,3
2024-02-01T03:57:00Z,812,57 48 42 36 38 3 47 1 13 66 55 28 23 31 20 9 24 39 51 22,heads,regular,1
2024-02-01T04:00:00Z,813,19 21 18 65 32 75 24 7 50 39 67 37 15 12 30 78 34 52 46 72,heads,minor,1
2024-02-01T04:03:00Z,814,62 31 47 19 49 35 2 11 44 66 75 79 4 10 16 17 54 50 46 48,tails,regular,1
2024-02-01T04:06:00Z,815,57 52 30 61 22 38 33 45 25 5 11 80 47 19 9 2 73 34 32 7,heads,minor,1
2024-02-01T04:09:00Z,816,14 13 76 28 20 17 34 27 58 30 64 57 77 69 32 26 75 24 21 51,heads,regular,1
2024-02-01T04:12:00Z,818,16 60 6 43 55 15 37 42 79 11 4 9 74 27 23 54 18 65 20 24,heads,minor,1
2024-02-01T04:15:00Z,819,20 58 64 32 13 30 9 28 77 3 36 16 4 43 14 80 69 41 26 27,heads,regular,2
2024-02-01T04:18:00Z,820,34 25 3 52 40 64 28 31 61 10 12 22 6 73 57 54 44 29 56 58,heads,regular,1
2024-02-01T04:21:00Z,821,52 23 15 14 54 1 2 47 38 25 42 34 67 60 77 59 41 31 78 62,tails,regular,2
2024-02-01T04:24:00Z,822,9 63 18 3 47 10 4 29 72 62 79 77 14 38 37 67 58 31 7 65,heads,minor,4
2024-02-01T04:27:00Z,823,78 80 4 16 35 28 76 22 25 54 55 56 33 24 72 21 65 46 32 5,heads,major,1
2024-02-01T04:30:00Z,824,75 27 14 76 17 71 46 9 48 42 60 16 40 59 12 66 44 62 11 5,tails,regular,1
2024-02-01T04:33:00Z,825,27 14 52 57 79 68 48 67 70 18 78 2 30 56 75 37 45 36 58 12,tails,regular,1
2024-02-01T04:36:00Z,827,48 47 39 55 12 42 24 8 40 53 76 1 77 15 51 68 16 6 71 29,evens,regular,1
2024-02-01T04:39:00Z,828,5 7 14 2 10 69 30 20 31 76 49 54 35 63 15 79 32 3 71 22,heads,regular,2
2024-02-01T04:42:00Z,829,75 19 16 49 47 4 38 61 35 2 29 52 26 45 69 55 58 74 40 7,evens,regular,2
2024-02-01T04:45:00Z,830,29 69 6 53 50 55 48 59 23 16 19 10 25 17 72 62 27 34 30 71,heads,regular,2
2024-02-01T04:48:00Z,831,65 13 37 60 30 75 26 10 27 33 41 11 52 76 3 79 31 18 8 56,heads,minor,1
2024-02-01T04:51:00Z,832,73 4 17 60 46 31 10 38 50 76 5 75 32 33 41 25 54 6 42 3,heads,minor,10
2024-02-01T04:54:00Z,833,57 2 78 62 48 72 7 70 15 46 27 44 39 52 51 71 5 38 50 3,tails,regular,1
2024-02-01T04:57:00Z,834,59 47 63 23 7 76 25 79 31 36 55 21 15 8 13 69 27 6 11 26,heads,minor,1
2024-02-01T05:00:00Z,836,38 65 50 27 36 66 55 7 57 58 14 37 33 31 17 79 52 39 9 72,heads,regular,10
2024-02-01T05:03:00Z,837,7 38 45 21 31 36 6 3 65 47 71 74 46 34 16 51 76 79 75 57,tails,regular,2
2024-02-01T05:06:00Z,838,25 41 31 35 12 14 65 20 13 60 8 47 73 18 36 1 49 37 67 57,heads,minor,1
2024-02-01T05:09:00Z,839,8 15 16 37 80 31 38 29 69 43 54 73 76 14 22 45 9 4 65 59,heads,minor,3
2024-02-01T05:12:00Z,840,74 63 10 24 70 15 45 66 31 75 32 8 44 61 78 3 79 58 48 2,tails,minor,3
2024-02-01T05:15:00Z,841,2 75 34 54 18 24 76 12 17 25 61 21 16 52 14 9 60 1 20 73,heads,minor,1
2024-02-01T05:18:00Z,842,63 64 67 4 75 41 32 36 78 52 45 17 21 25 18 53 51 71 55 65,tails,regular,2
2024-02-01T05:21:00Z,843,78 55 42 68 11 43 30 60 70 26 74 4 18 49 40 79 38 28 36 80,tails,regular,1
2024-02-01T05:24:00Z,845,41 29 37 48 17 25 18 54 74 11 15 14 19 36 5 62 73 75 32 16,heads,major,2
2024-02-01T05:27:00Z,846,71 38 5 54 65 18 64 50 32 55 77 70 80 43 26 57 31 1 11 79,tails,regular,10
2024-02-01T05:30:00Z,847,75 43 60 79 55 76 51 37 74 52 27 15 23 80 62 69 17 71 12 6,tails,regular,1
2024-02-01T05:33:00Z,848,41 18 25 1 23 47 16 42 72 68 39 28 24 36 19 55 53 15 33 60,heads,regular,1
2024-02-01T05:36:00Z,849,15 80 48 59 79 35 43 23 52 33 26 77 19 72 6 41 42 3 65 12,tails,major,4
2024-02-01T05:39:00Z,850,74 41 25 35 68 6 80 1 64 34 14 9 38 13 52 73 67 29 20 58,heads,regular,2
2024-02-01T05:42:00Z,851,5 59 39 34 65 75 78 15 49 45 50 31 58 74 70 42 8 16 51 12,tails,regular,3
2024-02-01T05:45:00Z,852,17 36 12 41 60 49 10 35 71 31 34 3 58 15 52 28 32 33 54 70,heads,regular,1
2024-02-01T05:48:00Z,854,32 22 1 5 33 80 77 29 37 9 13 63 39 48 47 38 72 66 14 41,heads,minor,2
2024-02-01T05:51:00Z,855,50 21 32 66 67 58 3 70 35 49 68 23 14 57 73 13 2 59 48 56,tails,regular,2
2024-02-01T05:54:00Z,856,21 59 6 44 48 16 36 55 41 68 37 25 15 71 19 45 46 17 43 22,evens,regular,2
2024-02-01T05:57:00Z,857,12 50 72 36 73 48 7 35 21 80 51 24 45 70 78 71 10 40 37 52,tails,regular,1
2024-02-01T06:00:00Z,858,45 20 33 3 24 35 49 10 80 66 14 12 55 31 36 74 63 5 23 76,heads,regular,5
2024-02-01T06:03:00Z,859,7 25 13 68 58 59 60 20 51 55 80 53 71 78 22 27 10 79 37 41,tails,major,1
2024-02-01T06:06:00Z,860,79 1 6 80 64 33 62 10 43 8 58 59 28 3 19 71 69 26 38 4,heads,regular,3
2024-02-01T06:09:00Z,861,6 23 29 43 51 62 57 75 27 60 32 10 31 61 66 71 33 18 16 12,heads,regular,1
2024-02-01T06:12:00Z,863,61 72 25 11 40 28 18 78 63 54 5 50 65 51 3 10 1 30 55 14,heads,regular,2
2024-02-01T06:15:00Z,864,16 7 41 48 78 3 71 34 20 31 53 19 15 35 39 1 45 28 5 46,heads,regular,1
2024-02-01T06:18:00Z,865,74 5 56 61 69 27 36 15 49 11 25 76 60 59 33 22 67 43 20 16,evens,regular,3
2024-02-01T06:21:00Z,866,35 59 40 70 60 28 12 65 37 11 47 13 5 79 4 34 78 49 67 23,heads,regular,3
2024-02-01T06:24:00Z,867,11 14 52 28 39 21 76 38 37 9 61 41 16 26 70 67 49 69 2 7,heads,regular,1
2024-02-01T06:27:00Z,868,76 21 48 14 65 39 38 34 22 77 10 58 36 3 5 26 23 59 31 75,heads,minor,2
2024-02-01T06:30:00Z,869,4 42 12 80 21 78 1 16 8 67 25 49 46 39 18 23 45 59 53 28,heads,regular,2
2024-02-01T06:33:00Z,870,47 71 44 79 10 66 46 74 14 68 53 54 43 8 67 22 72 29 16 78,tails,minor,2
2024-02-01T06:36:00Z,872,61 41 28 59 54 42 23 36 39 26 16 52 19 64 14 22 74 58 60 51,tails,regular,2
2024-02-01T06:39:00Z,873,67 12 66 8 22 14 71 49 75 65 45 30 47 80 9 43 13 55 4 16,tails,regular,2
2024-02-01T06:42:00Z,874,18 16 78 66 69 6 35 73 72 63 24 1 34 57 48 15 45 62 37 12,evens,regular,1
2024-02-01T06:45:00Z,875,37 71 47 3 15 35 44 5 32 75 29 79 80 26 27 21 66 40 18 30,heads,regular,2
2024-02-01T06:48:00Z,876,39 80 45 20 52 1 12 50 40 46 78 73 18 33 19 47 23 6 21 10,heads,regular,1
2024-02-01T06:51:00Z,877,74 32 9 28 59 43 51 37 80 48 8 69 18 38 39 10 11 76 3 6,heads,minor,3
2024-02-01T06:54:00Z,878,48 61 73 5 21 72 16 23 80 24 50 26 7 44 63 34 15 33 31 37,heads,minor,3
2024-02-01T06:57:00Z,879,59 1 4 35 51 22 31 10 9 72 14 64 56 53 6 44 78 33 48 3,heads,regular,1
2024-02-01T07:00:00Z,881,11 28 54 20 72 43 47 14 52 2 69 29 64 42 19 3 34 12 39 10,heads,minor,1
2024-02-01T07:03:00Z,882,18 52 71 69 24 20 76 19 78 80 73 36 6 37 65 45 22 59 10 60,tails,regular,3
2024-02-01T07:06:00Z,883,47 59 32 9 40 39 48 54 30 14 37 65 52 55 56 21 79 20 71 50,tails,regular,2
2024-02-01T07:09:00Z,884,49 36 25 22 43 15 58 48 54 16 17 60 20 76 57 46 80 26 5 19,evens,minor,4
2024-02-01T07:12:00Z,885,53 15 45 44 41 72 20 14 63 77 4 57 60 64 65 38 73 59 5 39,tails,regular,1
2024-02-01T07:15:00Z,886,56 13 47 75 40 79 10 44 45 23 3 1 2 69 76 37 65 39 30 7,heads,regular,3
2024-02-01T07:18:00Z,887,38 6 74 58 50 46 53 66 52 73 21 2 55 47 78 16 7 34 63 20,tails,regular,3
2024-02-01T07:21:00Z,888,50 47 5 46 16 21 69 1 13 14 10 60 68 9 20 55 70 28 64 53,evens,regular,1
2024-02-01T07:24:00Z,890,5 44 1 47 53 43 42 20 71 75 76 40 10 69 34 7 68 4 21 51,tails,minor,2
2024-02-01T07:27:00Z,891,2 34 26 58 6 45 46 49 69 17 44 72 55 12 18 37 80 32 22 65,evens,regular,1
2024-02-01T07:30:00Z,892,75 63 24 72 33 68 13 56 65 59 54 14 61 74 45 78 53 62 12 23,tails,regular,1
2024-02-01T07:33:00Z,893,50 78 77 48 13 80 41 46 23 54 51 4 19 74 66 17 7 31 61 40,tails,regular,2
2024-02-01T07:36:00Z,894,42 21 45 4 62 37 65 44 51 29 28 19 16 38 25 78 32 34 73 58,heads,regular,2
2024-02-01T07:39:00Z,895,35 47 63 57 69 42 40 14 53 6 50 66 60 8 38 25 15 23 56 67,tails,regular,1
2024-02-01T07:42:00Z,896,1 9 23 33 12 57 38 53 45 50 77 22 78 70 39 26 52 16 36 28,heads,regular,1
2024-02-01T07:45:00Z,897,66 32 24 13 45 47 61 23 55 54 44 53 70 22 1 38 15 65 5 63,tails,regular,3
2024-02-01T07:48:00Z,899,49 69 8 60 56 24 55 20 47 38 61 28 64 5 32 19 7 75 31 79,evens,major,1
2024-02-01T07:51:00Z,900,67 61 16 9 65 68 39 58 12 15 43 49 64 63 52 25 19 79 5 22,tails,regular,1
2024-02-01T07:54:00Z,901,49 57 45 32 69 39 78 44 27 65 66 64 48 14 40 62 54 17 21 41,tails,major,5
2024-02-01T07:57:00Z,902,73 9 1 37 12 47 80 40 74 41 50 11 44 3 36 56 79 75 20 57,tails,regular,2
2024-02-01T08:00:00Z,903,28 30 79 62 10 54 9 74 64 17 41 69 38 3 11 22 24 4 68 66,heads,regular,1
2024-02-01T08:03:00Z,904,36 55 17 2 72 27 6 79 51 47 60 20 34 59 18 13 57 56 42 37,evens,major,1
2024-02-01T08:06:00Z,905,57 56 5 76 22 41 27 33 19 2 71 54 36 74 63 13 45 49 14 60,tails,regular,2
2024-02-01T08:09:00Z,906,79 66 78 15 68 58 74 60 29 38 33 11 26 44 56 46 1 31 6 21,evens,regular,2
2024-02-01T08:12:00Z,908,64 10 48 35 11 79 20 13 27 68 61 53 34 12 74 73 50 7 44 23,evens,major,2
2024-02-01T08:15:00Z,909,67 52 6 62 79 77 9 25 74 39 30 15 40 69 20 59 1 16 64 11,heads,regular,1
2024-02-01T08:18:00Z,910,44 19 64 79 53 71 58 65 41 68 24 78 23 54 70 72 47 28 38 73,tails,regular,3
2024-02-01T08:21:00Z,911,42 58 64 33 43 50 25 7 79 54 52 41 9 28 8 78 10 6 19 77,tails,regular,1
2024-02-01T08:24:00Z,912,59 20 77 66 31 46 69 42 10 36 74 24 70 14 62 72 17 2 16 76,tails,regular,1
2024-02-01T08:27:00Z,913,51 55 36 7 62 13 22 23 34 1 3 33 28 38 56 74 29 15 40 37,heads,regular,1
2024-02-01T08:30:00Z,914,56 37 73 6 68 40 3 38 59 25 26 9 55 23 52 31 63 66 8 75,heads,regular,1
2024-02-01T08:33:00Z,915,7 33 53 73 17 25 39 70 28 55 13 3 60 4 52 44 19 45 5 62,heads,regular,3
2024-02-01T08:36:00Z,917,21 9 54 22 33 13 42 24 37 65 11 80 53 39 68 75 31 76 43 18,heads,minor,2
2024-02-01T08:39:00Z,918,15 55 7 2 38 28 59 75 33 10 61 22 9 42 1 52 56 77 69 63,evens,regular,3
2024-02-01T08:42:00Z,919,79 59 49 16 63 66 30 26 43 61 68 73 5 44 40 70 58 65 72 32,tails,major,2
2024-02-01T08:45:00Z,920,52 64 23 48 76 72 34 62 51 71 58 37 1 15 56 41 44 45 17 8,tails,regular,2
2024-02-01T08:48:00Z,921,9 44 74 56 62 54 29 42 50 16 46 39 11 67 30 37 6 21 20 15,heads,regular,1
2024-02-01T08:51:00Z,922,60 31 37 10 75 54 56 59 79 58 39 23 16 67 49 70 52 27 42 22,tails,regular,1
2024-02-01T08:54:00Z,923,25 60 56 27 19 28 12 1 14 61 66 74 77 54 65 21 39 9 7 20,heads,regular,2
2024-02-01T08:57:00Z,924,33 30 21 46 14 44 63 76 53 61 54 26 24 56 77 15 36 18 60 74,tails,regular,3
2024-02-01T09:00:00Z,926,3 22 72 55 46 11 32 47 48 71 54 37 27 77 6 15 60 57 78 23,tails,regular,3
2024-02-01T09:03:00Z,927,29 39 35 15 51 70 42 33 73 16 48 44 5 71 30 78 8 50 20 72,evens,minor,3
2024-02-01T09:06:00Z,928,36 16 73 43 13 30 79 47 23 70 42 48 40 67 68 20 9 5 28 11,heads,regular,1
2024-02-01T09:09:00Z,929,57 72 68 69 33 77 35 10 22 79 39 27 4 21 66 80 73 53 37 46,tails,regular,2
2024-02-01T09:12:00Z,930,46 72 53 55 79 4 31 35 58 16 80 50 25 5 3 18 43 33 70 73,tails,regular,2
2024-02-01T09:15:00Z,931,51 13 29 7 10 19 39 12 4 47 22 80 11 50 44 25 60 3 59 34,heads,minor,3
2024-02-01T09:18:00Z,932,16 49 12 4 44 29 65 62 24 23 80 34 43 73 54 52 25 3 63 37,evens,regular,1
2024-02-01T09:21:00Z,933,34 53 20 43 46 41 51 18 1 79 71 80 37 26 29 69 61 62 50 4,tails,regular,2
2024-02-01T09:24:00Z,935,14 44 68 1 6 28 67 74 59 49 38 61 58 19 36 45 47 15 64 71,tails,regular,2
2024-02-01T09:27:00Z,936,10 44 15 30 66 14 33 74 55 5 2 56 28 59 11 17 49 43 1 47,heads,major,1
2024-02-01T09:30:00Z,937,28 44 51 34 57 14 69 52 36 45 65 24 72 37 20 66 18 21 30 60,evens,regular,2
2024-02-01T09:33:00Z,938,56 74 19 40 24 55 20 17 57 80 22 3 68 25 42 46 29 13 73 47,evens,regular,2
2024-02-01T09:36:00Z,939,70 28 41 14 52 3 27 59 22 26 4 17 18 53 10 68 56 64 33 54,heads,regular,1
2024-02-01T09:39:00Z,940,49 50 40 48 55 74 8 41 70 56 77 73 15 59 22 76 42 3 39 37,tails,minor,1
2024-02-01T09:42:00Z,941,17 38 10 1 78 35 6 52 42 4 69 29 36 2 11 33 20 14 70 62,heads,regular,3
2024-02-01T09:45:00Z,942,21 13 34 16 6 75 61 12 4 15 49 43 71 69 22 35 28 76 32 19,heads,major,2
2024-02-01T09:48:00Z,944,77 36 73 33 58 26 51 43 79 42 35 65 40 7 59 28 16 9 60 30,evens,regular,3
2024-02-01T09:51:00Z,945,77 23 7 38 59 61 41 36 65 37 1 33 8 62 63 19 55 74 30 46,evens,minor,1
2024-02-01T09:54:00Z,946,35 79 27 28 77 18 62 37 72 19 45 58 34 25 73 48 2 1 15 80,heads,minor,1
2024-02-01T09:57:00Z,947,45 67 51 55 12 3 66 9 33 72 27 38 74 1 6 46 63 44 50 36,tails,regular,2
2024-02-01T10:00:00Z,948,56 58 51 25 3 59 23 61 8 43 13 9 64 55 45 65 78 28 40 60,tails,minor,2
2024-02-01T10:03:00Z,949,17 44 7 18 74 66 68 31 54 60 79 69 9 57 65 2 76 21 26 1,tails,minor,2
2024-02-01T10:06:00Z,950,39 41 33 51 5 11 30 24 19 60 18 9 40 35 66 28 17 52 76 6,heads,regular,3
2024-02-01T10:09:00Z,951,4 2 6 19 48 34 47 61 80 5 78 49 56 68 20 71 76 33 77 28,tails,regular,4
2024-02-01T10:12:00Z,953,65 18 45 3 48 70 34 8 63 78 31 51 50 20 69 24 54 30 77 58,tails,regular,2
2024-02-01T10:15:00Z,954,59 27 48 10 16 18 24 75 54 52 66 31 3 60 39 4 33 40 42 46,heads,regular,1
2024-02-01T10:18:00Z,955,25 49 3 28 9 14 69 29 61 75 2 15 41 34 6 51 47 19 39 11,heads,regular,2
2024-02-01T10:21:00Z,956,18 53 24 66 10 65 35 42 54 79 3 2 37 46 13 31 11 49 71 36,heads,minor,3
2024-02-01T10:24:00Z,957,2 18 6 28 22 17 47 24 7 32 29 11 70 73 23 62 16 76 26 79,heads,regular,2
2024-02-01T10:27:00Z,958,22 39 75 14 79 38 3 26 28 37 73 61 52 45 13 35 11 7 16 50,heads,minor,2
2024-02-01T10:30:00Z,959,64 28 26 10 4 13 34 55 51 73 30 23 54 66 29 70 77 27 37 5,heads,regular,2
2024-02-01T10:33:00Z,960,76 27 47 44 71 48 58 23 63 14 1 57 8 50 31 13 26 5 19 2,heads,major,2
2024-02-01T10:36:00Z,962,78 9 36 48 26 13 28 22 15 31 23 6 62 16 39 67 69 43 79 20,heads,minor,1
2024-02-01T10:39:00Z,963,62 1 60 9 50 44 80 32 12 67 22 46 6 27 36 78 66 17 16 8,heads,minor,3
